Order Date,Year,Month,Region,Category,Sub-Category,Sales
2018-09-09,2018,9,East,Office Supplies,Binders,4.86
2018-09-09,2018,9,East,Office Supplies,Binders,6.258
2017-07-22,2017,7,East,Office Supplies,Appliances,37.68
2017-07-22,2017,7,East,Office Supplies,Paper,51.84
2017-07-22,2017,7,East,Furniture,Furnishings,27.42
2017-07-22,2017,7,East,Office Supplies,Binders,5.4
2017-01-31,2017,1,South,Office Supplies,Binders,1270.99
2017-01-31,2017,1,South,Office Supplies,Envelopes,125.36
2017-12-29,2017,12,West,Office Supplies,Storage,14.03
2017-12-29,2017,12,West,Office Supplies,Supplies,27.96
2016-11-21,2016,11,Central,Office Supplies,Art,5.344
2016-11-21,2016,11,Central,Office Supplies,Binders,1.696
2016-11-21,2016,11,Central,Office Supplies,Appliances,24.588
2016-11-21,2016,11,Central,Office Supplies,Binders,7.98
2016-10-05,2016,10,East,Technology,Accessories,288.0
2017-09-12,2017,9,West,Technology,Phones,146.952
2017-09-12,2017,9,West,Furniture,Chairs,83.136
2018-09-14,2018,9,South,Office Supplies,Appliances,942.784
2018-09-14,2018,9,South,Office Supplies,Paper,74.352
2016-02-23,2016,2,East,Office Supplies,Appliances,26.88
2016-02-23,2016,2,East,Office Supplies,Binders,10.896
2017-12-05,2017,12,Central,Office Supplies,Art,3.536
2017-07-02,2017,7,Central,Furniture,Chairs,528.43
2017-07-02,2017,7,Central,Office Supplies,Paper,41.472
2018-12-13,2018,12,East,Furniture,Bookcases,287.976
2016-03-20,2016,3,West,Office Supplies,Storage,29.304
2016-03-01,2016,3,Central,Office Supplies,Art,55.328
2016-03-01,2016,3,Central,Furniture,Bookcases,1227.9984
2017-09-15,2017,9,West,Office Supplies,Binders,20.416
2017-09-15,2017,9,West,Furniture,Tables,1128.39
2018-03-17,2018,3,South,Office Supplies,Labels,4.608
2018-05-28,2018,5,West,Technology,Phones,195.96
2018-05-28,2018,5,West,Office Supplies,Paper,15.552
2018-05-28,2018,5,West,Technology,Accessories,271.968
2018-06-15,2018,6,South,Furniture,Chairs,698.352
2018-06-15,2018,6,South,Furniture,Bookcases,77.728
2016-09-06,2016,9,South,Office Supplies,Binders,46.62
2018-03-18,2018,3,Central,Technology,Phones,537.544
2015-12-19,2015,12,West,Office Supplies,Labels,14.62
2015-12-19,2015,12,West,Office Supplies,Fasteners,22.55
2015-12-19,2015,12,West,Technology,Phones,583.8
2015-12-19,2015,12,West,Technology,Phones,211.168
2017-07-07,2017,7,West,Office Supplies,Paper,12.96
2017-07-07,2017,7,West,Office Supplies,Art,45.98
2017-04-06,2017,4,East,Technology,Phones,1294.75
2015-05-08,2015,5,East,Technology,Copiers,1799.97
2018-11-23,2018,11,Central,Office Supplies,Paper,10.688
2017-11-10,2017,11,Central,Technology,Phones,221.98
2017-11-10,2017,11,Central,Furniture,Bookcases,341.96
2015-12-31,2015,12,East,Technology,Accessories,34.77
2015-12-31,2015,12,East,Office Supplies,Labels,18.9
2018-08-19,2018,8,West,Office Supplies,Binders,102.72
2017-09-12,2017,9,East,Furniture,Furnishings,40.48
2018-10-26,2018,10,East,Office Supplies,Binders,33.282
2018-10-26,2018,10,East,Technology,Phones,118.65
2018-10-26,2018,10,East,Office Supplies,Labels,14.76
2018-05-30,2018,5,West,Office Supplies,Paper,37.52
2017-03-08,2017,3,Central,Office Supplies,Appliances,207.144
2017-03-08,2017,3,Central,Office Supplies,Art,13.9
2016-07-26,2016,7,West,Furniture,Chairs,266.352
2016-11-23,2016,11,East,Technology,Phones,307.98
2016-11-23,2016,11,East,Office Supplies,Paper,44.1
2016-11-23,2016,11,East,Office Supplies,Art,13.12
2016-11-23,2016,11,East,Office Supplies,Envelopes,16.56
2016-11-23,2016,11,East,Office Supplies,Paper,38.88
2016-11-28,2016,11,Central,Office Supplies,Paper,335.52
2018-11-03,2018,11,South,Technology,Copiers,959.984
2018-11-03,2018,11,South,Office Supplies,Binders,4.086
2018-11-03,2018,11,South,Office Supplies,Art,55.984
2018-11-03,2018,11,South,Office Supplies,Paper,10.688
2018-03-21,2018,3,East,Office Supplies,Envelopes,8.856
2016-12-19,2016,12,East,Office Supplies,Labels,6.912
2015-04-02,2015,4,Central,Office Supplies,Paper,26.72
2015-04-02,2015,4,Central,Office Supplies,Paper,33.488
2016-06-05,2016,6,Central,Office Supplies,Paper,10.56
2015-10-06,2015,10,Central,Office Supplies,Storage,386.34
2017-08-21,2017,8,West,Office Supplies,Binders,33.44
2016-11-15,2016,11,South,Furniture,Furnishings,39.96
2016-06-22,2016,6,East,Office Supplies,Binders,1217.568
2018-09-24,2018,9,South,Office Supplies,Storage,15.51
2018-09-24,2018,9,South,Technology,Phones,89.9
2018-09-24,2018,9,South,Office Supplies,Art,14.28
2018-09-24,2018,9,South,Office Supplies,Art,12.72
2018-09-24,2018,9,South,Office Supplies,Labels,15.75
2015-04-06,2015,4,West,Office Supplies,Art,70.95
2015-04-06,2015,4,West,Office Supplies,Binders,65.568
2015-04-06,2015,4,West,Technology,Accessories,299.97
2017-02-09,2017,2,West,Technology,Accessories,89.97
2017-02-09,2017,2,West,Technology,Accessories,31.86
2015-11-18,2015,11,Central,Office Supplies,Storage,67.15
2018-12-18,2018,12,East,Office Supplies,Binders,7.236
2018-12-18,2018,12,East,Office Supplies,Fasteners,4.824
2018-12-18,2018,12,East,Office Supplies,Paper,91.36
2018-12-18,2018,12,East,Office Supplies,Appliances,130.112
2016-07-02,2016,7,South,Technology,Phones,74.24
2016-07-02,2016,7,South,Furniture,Furnishings,159.84
2016-07-02,2016,7,South,Office Supplies,Binders,2.892
2016-07-02,2016,7,South,Office Supplies,Paper,9.392
2015-10-08,2015,10,East,Office Supplies,Paper,123.92
2016-09-22,2016,9,East,Office Supplies,Supplies,55.6
2016-09-22,2016,9,East,Technology,Accessories,617.976
2018-12-24,2018,12,West,Office Supplies,Binders,21.312
2018-10-13,2018,10,West,Technology,Accessories,209.94
2018-10-13,2018,10,West,Technology,Phones,31.984
2018-10-13,2018,10,West,Office Supplies,Binders,5083.96
2018-08-20,2018,8,South,Technology,Phones,35.96
2016-09-11,2016,9,East,Office Supplies,Labels,31.05
2016-09-11,2016,9,East,Furniture,Furnishings,8.92
2016-09-11,2016,9,East,Office Supplies,Binders,209.6
2016-09-11,2016,9,East,Office Supplies,Appliances,111.04
2016-09-11,2016,9,East,Office Supplies,Paper,38.88
2016-12-20,2016,12,South,Office Supplies,Appliances,36.27
2015-09-20,2015,9,Central,Furniture,Bookcases,493.43
2015-09-20,2015,9,Central,Technology,Phones,11.12
2017-11-04,2017,11,West,Technology,Machines,686.4
2018-12-01,2018,12,West,Office Supplies,Binders,15.92
2018-12-01,2018,12,West,Furniture,Furnishings,70.68
2018-12-01,2018,12,West,Office Supplies,Storage,541.24
2015-10-10,2015,10,East,Technology,Machines,101.994
2015-10-10,2015,10,East,Office Supplies,Binders,18.264
2018-11-14,2018,11,Central,Office Supplies,Binders,21.99
2017-08-13,2017,8,Central,Office Supplies,Supplies,185.376
2017-08-13,2017,8,Central,Office Supplies,Appliances,58.924
2018-09-17,2018,9,East,Technology,Machines,480.0
2018-09-17,2018,9,East,Office Supplies,Storage,34.05
2016-03-23,2016,3,West,Office Supplies,Paper,192.72
2016-03-23,2016,3,West,Technology,Accessories,239.97
2017-06-30,2017,6,Central,Technology,Accessories,50.12
2018-10-20,2018,10,South,Technology,Phones,15.984
2018-10-20,2018,10,South,Office Supplies,Paper,14.352
2015-08-25,2015,8,East,Office Supplies,Binders,6.528
2015-08-25,2015,8,East,Office Supplies,Binders,2.862
2015-08-25,2015,8,East,Office Supplies,Binders,20.856
2015-07-27,2015,7,West,Office Supplies,Storage,276.28
2018-12-01,2018,12,West,Furniture,Furnishings,629.64
2017-10-17,2017,10,Central,Technology,Phones,449.97
2017-10-17,2017,10,Central,Office Supplies,Appliances,1927.59
2017-09-16,2017,9,South,Furniture,Chairs,121.78
2016-12-01,2016,12,West,Furniture,Chairs,2676.672
2015-08-05,2015,8,Central,Furniture,Tables,489.23
2017-08-15,2017,8,West,Furniture,Furnishings,312.03
2017-08-15,2017,8,West,Office Supplies,Storage,17.94
2017-08-15,2017,8,West,Technology,Phones,165.6
2017-08-15,2017,8,West,Office Supplies,Paper,37.52
2016-08-07,2016,8,South,Technology,Phones,494.97
2016-08-07,2016,8,South,Office Supplies,Labels,25.06
2017-05-31,2017,5,Central,Furniture,Furnishings,32.064
2017-05-31,2017,5,Central,Office Supplies,Paper,18.496
2017-05-31,2017,5,Central,Furniture,Chairs,191.079
2017-05-31,2017,5,Central,Office Supplies,Paper,10.368
2017-07-01,2017,7,East,Office Supplies,Labels,30.53
2017-07-01,2017,7,East,Technology,Accessories,30.84
2017-07-01,2017,7,East,Office Supplies,Paper,75.06
2017-12-18,2017,12,West,Technology,Phones,66.976
2016-01-26,2016,1,West,Office Supplies,Paper,182.72
2018-10-28,2018,10,East,Office Supplies,Labels,21.93
2018-11-04,2018,11,South,Technology,Accessories,95.976
2018-11-04,2018,11,South,Technology,Phones,143.928
2018-11-04,2018,11,South,Office Supplies,Binders,3.564
2018-11-04,2018,11,South,Office Supplies,Labels,4.928
2017-05-09,2017,5,Central,Office Supplies,Storage,856.656
2017-05-09,2017,5,Central,Office Supplies,Binders,13.184
2017-05-09,2017,5,Central,Office Supplies,Appliances,48.784
2017-05-09,2017,5,Central,Office Supplies,Paper,76.64
2017-05-09,2017,5,Central,Office Supplies,Binders,18.528
2015-04-02,2015,4,South,Furniture,Furnishings,177.68
2015-04-28,2015,4,East,Technology,Accessories,159.98
2017-10-04,2017,10,South,Technology,Phones,52.68
2017-10-04,2017,10,South,Furniture,Furnishings,11.568
2018-06-11,2018,6,South,Office Supplies,Binders,4.572
2017-01-30,2017,1,Central,Technology,Phones,1439.968
2017-01-30,2017,1,Central,Office Supplies,Binders,1.728
2017-01-30,2017,1,Central,Furniture,Tables,626.1
2016-09-27,2016,9,West,Office Supplies,Art,99.2
2016-04-13,2016,4,Central,Furniture,Tables,609.98
2016-04-13,2016,4,Central,Furniture,Tables,211.372
2016-04-13,2016,4,Central,Technology,Phones,239.976
2018-12-18,2018,12,Central,Furniture,Furnishings,99.95
2018-12-18,2018,12,Central,Technology,Accessories,29.34
2017-03-14,2017,3,Central,Furniture,Furnishings,16.74
2018-08-27,2018,8,East,Office Supplies,Paper,12.672
2018-08-27,2018,8,East,Technology,Accessories,1119.888
2016-12-17,2016,12,West,Office Supplies,Art,204.85
2016-12-17,2016,12,West,Technology,Phones,135.984
2016-12-17,2016,12,West,Office Supplies,Art,16.4
2016-12-17,2016,12,West,Office Supplies,Binders,92.96
2015-08-22,2015,8,South,Office Supplies,Supplies,7.632
2017-11-03,2017,11,West,Office Supplies,Binders,4.158
2017-11-03,2017,11,West,Technology,Machines,179.991
2018-10-10,2018,10,Central,Furniture,Chairs,239.358
2015-12-07,2015,12,West,Office Supplies,Paper,164.88
2015-11-15,2015,11,West,Office Supplies,Supplies,10.95
2018-12-24,2018,12,East,Office Supplies,Paper,19.44
2018-12-24,2018,12,East,Office Supplies,Binders,12.3
2015-12-24,2015,12,West,Office Supplies,Appliances,13.97
2018-12-22,2018,12,South,Furniture,Tables,934.956
2018-12-22,2018,12,South,Technology,Accessories,46.864
2018-12-22,2018,12,South,Office Supplies,Storage,26.16
2018-12-22,2018,12,South,Office Supplies,Art,23.128
2018-12-22,2018,12,South,Office Supplies,Appliances,59.24
2015-08-08,2015,8,South,Furniture,Bookcases,155.456
2015-09-20,2015,9,West,Office Supplies,Paper,8.56
2018-12-25,2018,12,South,Furniture,Furnishings,21.0
2018-12-25,2018,12,South,Technology,Machines,120.0
2018-11-25,2018,11,Central,Technology,Phones,299.96
2018-11-25,2018,11,Central,Office Supplies,Appliances,67.84
2018-11-25,2018,11,Central,Furniture,Chairs,853.93
2018-11-25,2018,11,Central,Office Supplies,Art,18.688
2017-11-05,2017,11,South,Furniture,Furnishings,273.96
2017-11-05,2017,11,South,Technology,Accessories,89.97
2017-11-05,2017,11,South,Furniture,Furnishings,756.8
2018-11-06,2018,11,Central,Office Supplies,Binders,1.248
2017-11-03,2017,11,East,Technology,Accessories,72.0
2017-11-03,2017,11,East,Furniture,Chairs,470.155
2015-12-30,2015,12,South,Office Supplies,Storage,39.128
2018-12-02,2018,12,East,Office Supplies,Art,19.728
2018-12-02,2018,12,East,Technology,Phones,151.188
2018-03-24,2018,3,East,Furniture,Chairs,271.764
2015-11-19,2015,11,East,Technology,Accessories,47.496
2018-04-25,2018,4,West,Furniture,Bookcases,344.981
2018-11-23,2018,11,Central,Office Supplies,Paper,36.288
2018-11-23,2018,11,Central,Office Supplies,Paper,78.304
2018-11-23,2018,11,Central,Furniture,Tables,127.785
2018-11-23,2018,11,Central,Office Supplies,Binders,6.104
2015-11-03,2015,11,East,Office Supplies,Binders,5.76
2016-10-19,2016,10,Central,Office Supplies,Binders,1.72
2015-02-06,2015,2,Central,Office Supplies,Binders,8.952
2017-03-06,2017,3,Central,Office Supplies,Appliances,2.334
2017-03-06,2017,3,Central,Office Supplies,Binders,1.728
2017-03-06,2017,3,Central,Furniture,Furnishings,159.04
2017-03-06,2017,3,Central,Furniture,Tables,145.98
2016-12-03,2016,12,South,Furniture,Furnishings,77.952
2016-12-03,2016,12,South,Office Supplies,Binders,95.97
2016-12-03,2016,12,South,Technology,Phones,105.584
2016-12-03,2016,12,South,Office Supplies,Art,9.344
2016-12-24,2016,12,Central,Furniture,Furnishings,9.68
2016-12-24,2016,12,Central,Technology,Copiers,4899.93
2018-10-01,2018,10,West,Technology,Accessories,104.75
2018-10-16,2018,10,South,Technology,Accessories,18.528
2018-10-16,2018,10,South,Furniture,Tables,1875.258
2015-08-15,2015,8,South,Office Supplies,Paper,91.36
2015-08-15,2015,8,South,Office Supplies,Appliances,152.24
2018-11-11,2018,11,Central,Technology,Phones,35.184
2018-03-20,2018,3,Central,Office Supplies,Paper,56.704
2018-03-20,2018,3,Central,Office Supplies,Paper,274.064
2018-05-13,2018,5,East,Furniture,Chairs,458.43
2015-06-22,2015,6,West,Office Supplies,Binders,8.226
2015-12-02,2015,12,South,Technology,Accessories,5.95
2015-12-02,2015,12,South,Office Supplies,Paper,15.24
2016-04-05,2016,4,West,Technology,Accessories,239.94
2016-04-05,2016,4,West,Office Supplies,Art,23.84
2018-11-18,2018,11,Central,Office Supplies,Storage,92.52
2018-11-18,2018,11,Central,Office Supplies,Storage,37.76
2018-11-18,2018,11,Central,Office Supplies,Labels,7.38
2018-11-18,2018,11,Central,Furniture,Furnishings,5.82
2018-07-12,2018,7,East,Office Supplies,Paper,3.816
2018-05-19,2018,5,South,Office Supplies,Binders,26.16
2016-12-20,2016,12,Central,Technology,Accessories,100.8
2017-02-21,2017,2,East,Furniture,Furnishings,135.8
2018-03-18,2018,3,West,Office Supplies,Art,13.9
2018-03-18,2018,3,West,Office Supplies,Envelopes,19.4
2017-12-17,2017,12,West,Office Supplies,Binders,13.488
2017-12-17,2017,12,West,Office Supplies,Binders,11.416
2017-03-26,2017,3,West,Office Supplies,Paper,17.64
2017-03-26,2017,3,West,Office Supplies,Binders,17.04
2015-12-16,2015,12,South,Technology,Accessories,99.98
2015-12-16,2015,12,South,Furniture,Furnishings,29.46
2016-11-15,2016,11,East,Office Supplies,Binders,166.92
2017-08-22,2017,8,West,Furniture,Furnishings,98.328
2016-06-29,2016,6,East,Furniture,Chairs,117.882
2017-06-26,2017,6,East,Technology,Accessories,20.97
2017-06-26,2017,6,East,Technology,Accessories,139.96
2017-06-26,2017,6,East,Furniture,Furnishings,37.74
2017-09-17,2017,9,East,Furniture,Furnishings,14.82
2017-09-17,2017,9,East,Furniture,Furnishings,191.82
2015-07-18,2015,7,East,Office Supplies,Binders,13.904
2018-09-01,2018,9,West,Office Supplies,Appliances,314.6
2018-09-01,2018,9,West,Furniture,Tables,283.56
2018-06-22,2018,6,Central,Furniture,Chairs,487.96
2015-09-02,2015,9,South,Office Supplies,Binders,1793.98
2016-10-01,2016,10,Central,Office Supplies,Binders,2.992
2016-10-01,2016,10,Central,Technology,Accessories,108.768
2016-04-07,2016,4,East,Office Supplies,Paper,25.92
2016-04-07,2016,4,East,Office Supplies,Storage,22.58
2018-11-21,2018,11,Central,Technology,Phones,55.176
2017-12-17,2017,12,Central,Office Supplies,Binders,9892.74
2015-09-19,2015,9,West,Furniture,Tables,73.915
2015-09-28,2015,9,South,Furniture,Furnishings,337.088
2016-09-22,2016,9,West,Office Supplies,Appliances,61.44
2017-11-07,2017,11,West,Technology,Accessories,479.97
2018-12-16,2018,12,West,Office Supplies,Binders,5.984
2018-12-16,2018,12,West,Technology,Accessories,189.95
2018-12-16,2018,12,West,Technology,Accessories,149.95
2018-12-16,2018,12,West,Office Supplies,Art,29.95
2018-12-16,2018,12,West,Office Supplies,Labels,44.4
2015-09-21,2015,9,East,Office Supplies,Art,66.03
2016-05-18,2016,5,West,Office Supplies,Paper,10.86
2015-03-26,2015,3,West,Office Supplies,Art,3.36
2015-03-26,2015,3,West,Office Supplies,Binders,27.936
2015-03-26,2015,3,West,Technology,Phones,28.784
2018-09-22,2018,9,West,Office Supplies,Supplies,21.96
2016-09-12,2016,9,West,Technology,Accessories,21.98
2016-11-02,2016,11,East,Furniture,Chairs,2621.322
2016-10-20,2016,10,West,Furniture,Furnishings,74.76
2016-10-20,2016,10,West,Furniture,Tables,364.776
2017-06-14,2017,6,West,Furniture,Tables,1115.17
2016-11-20,2016,11,West,Office Supplies,Binders,89.696
2016-11-20,2016,11,West,Office Supplies,Labels,50.12
2017-02-28,2017,2,East,Office Supplies,Fasteners,36.48
2015-10-14,2015,10,Central,Office Supplies,Paper,322.192
2015-10-14,2015,10,Central,Office Supplies,Binders,2.946
2015-10-14,2015,10,Central,Office Supplies,Paper,19.136
2018-05-26,2018,5,South,Technology,Accessories,23.08
2017-02-04,2017,2,East,Technology,Phones,90.48
2017-09-02,2017,9,West,Furniture,Chairs,215.976
2017-09-02,2017,9,West,Office Supplies,Envelopes,65.94
2018-12-04,2018,12,East,Furniture,Furnishings,11.352
2016-06-12,2016,6,Central,Office Supplies,Storage,24.56
2017-09-04,2017,9,Central,Office Supplies,Envelopes,16.56
2017-09-04,2017,9,Central,Technology,Accessories,279.95
2015-04-21,2015,4,South,Office Supplies,Storage,828.84
2016-11-05,2016,11,East,Office Supplies,Binders,7.218
2016-11-05,2016,11,East,Office Supplies,Supplies,27.2
2015-11-03,2015,11,Central,Technology,Accessories,89.97
2017-02-16,2017,2,South,Furniture,Furnishings,318.08
2017-02-16,2017,2,South,Office Supplies,Binders,5.8
2018-09-11,2018,9,West,Technology,Phones,143.952
2018-09-11,2018,9,West,Office Supplies,Paper,19.44
2018-11-02,2018,11,South,Office Supplies,Art,5.56
2016-02-06,2016,2,South,Office Supplies,Storage,146.73
2016-02-06,2016,2,South,Office Supplies,Paper,29.9
2017-09-10,2017,9,West,Office Supplies,Binders,276.784
2017-09-26,2017,9,Central,Office Supplies,Appliances,93.032
2017-09-26,2017,9,Central,Furniture,Chairs,454.965
2016-12-15,2016,12,South,Technology,Phones,246.168
2017-09-17,2017,9,East,Office Supplies,Storage,295.4
2018-10-13,2018,10,South,Office Supplies,Storage,348.56
2016-06-28,2016,6,East,Office Supplies,Paper,15.552
2016-06-28,2016,6,East,Furniture,Bookcases,482.94
2016-06-01,2016,6,Central,Technology,Phones,299.98
2016-06-01,2016,6,Central,Office Supplies,Binders,403.68
2016-06-01,2016,6,Central,Technology,Phones,41.9
2016-06-01,2016,6,Central,Office Supplies,Labels,28.91
2015-04-12,2015,4,Central,Office Supplies,Paper,32.4
2018-10-12,2018,10,Central,Technology,Phones,369.544
2018-10-12,2018,10,Central,Office Supplies,Paper,10.368
2018-10-12,2018,10,Central,Technology,Accessories,791.88
2016-11-07,2016,11,Central,Office Supplies,Art,23.64
2016-11-07,2016,11,Central,Office Supplies,Storage,84.784
2016-11-07,2016,11,Central,Furniture,Furnishings,64.96
2016-11-07,2016,11,Central,Office Supplies,Binders,32.06
2016-11-07,2016,11,Central,Office Supplies,Storage,177.648
2016-11-07,2016,11,Central,Technology,Machines,287.91
2016-05-25,2016,5,Central,Office Supplies,Supplies,22.368
2016-05-25,2016,5,Central,Office Supplies,Paper,32.368
2016-05-25,2016,5,Central,Technology,Accessories,207.984
2015-10-13,2015,10,South,Office Supplies,Envelopes,36.4
2015-10-13,2015,10,South,Technology,Accessories,22.96
2015-10-13,2015,10,South,Office Supplies,Storage,315.2
2015-10-13,2015,10,South,Office Supplies,Binders,15.18
2017-02-07,2017,2,West,Technology,Phones,623.96
2018-01-19,2018,1,East,Technology,Phones,429.6
2018-01-19,2018,1,East,Furniture,Furnishings,31.968
2018-01-19,2018,1,East,Furniture,Chairs,887.271
